,number_of_dependents,net_income,loan_amount,tenor,amount_of_late,late_payment_amount,credit_score,arrears_amounts,aset,debtor_education_level,aging,loss_reverse
4529,3.0,10500000.0,58333333.0,7.0,33.0,2.0,365.0,1.0,4500000.0,D1,DPK,14583333.0
4530,4.0,19000000.0,47666667.0,20.0,17.0,1.0,392.0,1.0,15000000.0,S1,DPK,11916667.0
4531,6.0,200000.0,18666667.0,2.0,135.0,9.0,82.0,2.0,6500000.0,SMP,Diragukan,9333333.0
4532,3.0,13000000.0,60500000.0,6.0,10.0,1.0,308.0,0.0,7500000.0,S1,DPK,0.0
4533,4.0,10500000.0,61166667.0,16.0,56.0,4.0,216.0,1.0,12500000.0,D3,DPK,15291667.0
4534,4.0,18000000.0,68500000.0,2.0,69.0,5.0,298.0,1.0,8500000.0,S1,DPK,17125000.0
4535,4.0,27000000.0,139000000.0,10.0,58.0,6.0,354.0,1.0,6000000.0,S1,DPK,34750000.0
4536,3.0,15500000.0,72666667.0,17.0,10.999999999999993,1.0,529.0,0.0,9000000.0,D3,DPK,0.0
4537,2.0,13000000.0,60666667.0,18.0,26.0,4.0,473.0,1.0,7000000.0,S1,DPK,15166667.0
4538,4.0,22500000.0,66166667.0,2.0,56.0,3.0,238.0,1.0,8000000.0,D2,DPK,16541667.0
4539,5.0,10700000.0,53333333.0,18.0,28.0,1.0,343.0,1.0,8000000.0,SMA,DPK,13333333.0
4540,4.0,15500000.0,57833333.0,3.0,106.0,7.0,134.0,2.0,7500000.0,D1,Kurang lancar,28916667.0
4541,4.0,19500000.0,72500000.0,5.0,72.0,4.0,227.0,1.0,4500000.0,D1,DPK,18125000.0
4542,3.0,19000000.0,95666667.0,16.0,1.0,1.0,464.0,0.0,4500000.0,S1,DPK,0.0
4543,3.0,17500000.0,84666667.0,19.0,0.0,0.0,516.0,0.0,5500000.0,D3,Lancar,0.0
4544,4.0,15500000.0,66833333.0,2.0,113.0,8.0,257.0,1.0,5000000.0,D1,Kurang lancar,16708333.0
4545,4.0,15500000.0,64000000.0,3.0,121.0,6.0,244.0,2.0,9000000.0,D3,Diragukan,32000000.0
4546,5.0,22500000.0,71333333.0,9.0,108.0,7.0,185.0,1.0,6500000.0,D3,Kurang lancar,17833333.0
4547,2.0,13000000.0,53833333.0,7.0,39.0,2.0,326.0,1.0,7000000.0,S2,DPK,13458333.0
4548,4.0,27000000.0,145166667.0,1.0,64.0,6.0,162.0,2.0,4000000.0,S1,DPK,72583333.0
4549,2.0,13000000.0,55666667.0,17.0,55.0,5.0,355.0,1.0,12000000.0,S1,DPK,13916667.0
4550,3.0,22500000.0,56333333.0,21.0,0.0,0.0,553.0,0.0,4500000.0,D3,Lancar,0.0
4551,4.0,22500000.0,48833333.0,22.0,47.0,3.0,453.0,1.0,5500000.0,D3,DPK,12208333.0
4552,3.0,5500000.0,57833333.0,15.0,9.0,1.0,398.0,0.0,7000000.0,D1,DPK,0.0
4553,3.0,19000000.0,76000000.0,21.0,47.0,2.0,407.0,1.0,9500000.0,S1,DPK,19000000.0
4554,3.0,19000000.0,70000000.0,7.0,107.0,7.0,243.0,1.0,16000000.0,S2,Kurang lancar,17500000.0
4555,3.0,7700000.0,57166667.0,3.0,65.0,3.0,335.0,1.0,4000000.0,SMA,DPK,14291667.0
4556,3.0,21000000.0,65666667.0,23.0,29.0,1.0,508.0,1.0,9000000.0,S1,DPK,16416667.0
4557,3.0,13000000.0,58833333.0,17.0,27.0,1.0,366.0,1.0,11500000.0,S2,DPK,14708333.0
4558,3.0,10500000.0,58333333.0,19.0,23.0,3.0,394.0,0.0,5000000.0,D2,DPK,0.0
4559,3.0,22500000.0,69666667.0,21.0,40.0,3.0,437.0,1.0,14500000.0,D3,DPK,17416667.0
4560,0.0,24500000.0,58500000.0,21.0,42.0,2.0,565.0,1.0,5500000.0,D1,DPK,14625000.0
4561,4.0,22500000.0,57000000.0,18.0,28.0,3.0,428.0,1.0,4000000.0,D3,DPK,14250000.0
4562,3.0,17500000.0,53000000.0,15.0,123.0,5.0,465.0,2.0,4000000.0,D2,Diragukan,26500000.0
4563,3.0,29000000.0,138166667.0,24.0,60.0,3.0,463.0,2.0,10000000.0,S1,DPK,69083333.0
4564,3.0,10500000.0,59833333.0,11.0,59.0,4.0,234.0,1.0,5000000.0,D3,DPK,14958333.0
4565,2.0,13000000.0,60666667.0,8.0,28.0,3.0,451.0,1.0,8000000.0,S1,DPK,15166667.0
4566,4.0,18500000.0,61333333.0,7.0,81.0,6.0,104.0,2.0,18000000.0,D3,DPK,30666667.0
4567,5.0,10500000.0,65833333.0,17.0,70.0,4.0,281.0,1.0,3000000.0,D3,DPK,16458333.0
4568,4.0,21000000.0,63666667.0,13.0,93.0,6.0,142.0,2.0,8500000.0,S1,Kurang lancar,31833333.0
4569,5.0,20500000.0,56000000.0,14.0,122.0,8.0,233.0,2.0,7000000.0,D2,Diragukan,28000000.0
4570,4.0,10500000.0,59833333.0,12.0,48.0,3.0,323.0,1.0,8500000.0,D2,DPK,14958333.0
4571,4.0,10500000.0,64500000.0,2.0,38.0,2.0,328.0,1.0,5500000.0,D2,DPK,16125000.0
4572,5.0,10500000.0,60500000.0,3.0,98.0,7.0,333.0,2.0,9000000.0,D1,Kurang lancar,30250000.0
4573,4.0,13000000.0,60333333.0,2.0,10.0,2.0,339.0,0.0,7500000.0,S1,DPK,0.0
4574,5.0,17500000.0,65833333.0,3.0,93.0,8.0,136.0,1.0,7500000.0,D3,Kurang lancar,16458333.0
4575,3.0,10500000.0,58500000.0,10.0,96.0,10.0,216.0,1.0,4000000.0,D2,Kurang lancar,14625000.0
4576,3.0,10500000.0,58166667.0,10.0,24.0,1.0,220.0,1.0,8000000.0,D1,DPK,14541667.0
4577,3.0,24000000.0,63500000.0,17.0,8.0,1.0,512.0,0.0,8500000.0,S1,DPK,0.0
4578,3.0,10500000.0,61500000.0,8.0,113.0,8.0,294.0,1.0,9000000.0,D1,Kurang lancar,15375000.0
4579,4.0,21000000.0,66000000.0,2.0,127.0,7.0,108.0,3.0,6000000.0,S1,Diragukan,49500000.0
4580,3.0,15000000.0,71333333.0,23.0,31.0,2.0,489.0,1.0,18500000.0,S1,DPK,17833333.0
4581,3.0,17500000.0,72666667.0,10.0,140.0,7.0,158.0,2.0,6000000.0,D2,Diragukan,36333333.0
4582,3.0,18500000.0,55000000.0,14.0,74.0,7.0,115.0,2.0,7500000.0,D2,DPK,27500000.0
4583,3.0,17500000.0,48000000.0,15.0,25.0,1.0,466.0,1.0,17500000.0,D1,DPK,12000000.0
4584,4.0,18000000.0,85000000.0,13.0,125.0,8.0,245.0,4.0,8000000.0,S2,Diragukan,85000000.0
4585,4.0,15500000.0,60500000.0,8.0,82.0,7.0,165.0,2.0,13500000.0,D2,DPK,30250000.0
4586,5.0,6700000.0,58333333.0,11.0,45.0,3.0,330.0,1.0,19000000.0,SMA,DPK,14583333.0
4587,0.0,10500000.0,66166667.0,5.0,24.0,3.0,398.0,1.0,17500000.0,D3,DPK,16541667.0
4588,5.0,10500000.0,58333333.0,4.0,24.0,3.0,335.0,0.0,7500000.0,D2,DPK,0.0
4589,4.0,27000000.0,138666667.0,4.0,94.0,9.0,246.0,2.0,5500000.0,S2,Kurang lancar,69333333.0
4590,3.0,13000000.0,60500000.0,18.0,10.999999999999993,1.0,354.0,0.0,13500000.0,S1,DPK,0.0
4591,4.0,18000000.0,64333333.0,7.0,58.0,5.0,119.0,1.0,8000000.0,S1,DPK,16083333.0
4592,3.0,13000000.0,65000000.0,10.0,66.0,4.0,350.0,1.0,8500000.0,S1,DPK,16250000.0
4593,4.0,6500000.0,63000000.0,8.0,57.0,4.0,391.0,1.0,14500000.0,D1,DPK,15750000.0
4594,3.0,18000000.0,81666667.0,11.0,117.0,9.0,129.0,1.0,4000000.0,S1,Kurang lancar,20416667.0
4595,1.0,20000000.0,67833333.0,14.0,102.0,6.0,261.0,1.0,8000000.0,S1,Kurang lancar,16958333.0
4596,3.0,10500000.0,60500000.0,18.0,8.0,2.0,334.0,0.0,4500000.0,D2,DPK,0.0
4597,3.0,17500000.0,69000000.0,5.0,90.0,7.0,105.0,1.0,9000000.0,D3,DPK,17250000.0
4598,2.0,13000000.0,52500000.0,7.0,52.0,2.0,484.0,1.0,4500000.0,S1,DPK,13125000.0
4599,3.0,19000000.0,67000000.0,18.0,8.0,2.0,659.0,0.0,7000000.0,S1,DPK,0.0
4600,4.0,24000000.0,63166667.0,2.0,60.0,5.0,148.0,1.0,5000000.0,S1,DPK,15791667.0
4601,4.0,15500000.0,48500000.0,10.0,150.0,7.0,119.0,4.0,11500000.0,D3,Diragukan,48500000.0
4602,3.0,10500000.0,58000000.0,17.0,55.0,4.0,299.0,1.0,4000000.0,D3,DPK,14500000.0
4603,2.0,13000000.0,63166667.0,6.0,72.0,3.0,479.0,2.0,4500000.0,S3,DPK,31583333.0
4604,2.0,29000000.0,138833333.0,35.0,63.0,4.0,651.0,1.0,17000000.0,S2,DPK,34708333.0
4605,3.0,22500000.0,59833333.0,3.0,98.0,8.0,195.0,1.0,8500000.0,D1,Kurang lancar,14958333.0
4606,0.0,8500000.0,56333333.0,10.0,34.0,2.0,317.0,1.0,6000000.0,D1,DPK,14083333.0
4607,2.0,18000000.0,49666667.0,2.0,160.0,9.0,272.0,2.0,14000000.0,S1,Diragukan,24833333.0
4608,2.0,21000000.0,61000000.0,25.0,36.0,2.0,629.0,1.0,7000000.0,S2,DPK,15250000.0
4609,4.0,17500000.0,74500000.0,4.0,79.0,6.0,283.0,1.0,9000000.0,D3,DPK,18625000.0
4610,1.0,5700000.0,62000000.0,8.0,0.0,0.0,319.0,0.0,7500000.0,SMA,Lancar,0.0
4611,1.0,12700000.0,55500000.0,10.0,59.0,3.0,200.0,1.0,4000000.0,SMA,DPK,13875000.0
4612,5.0,22500000.0,61000000.0,19.0,23.0,2.0,456.0,1.0,9000000.0,D3,DPK,15250000.0
4613,2.0,21000000.0,61333333.0,24.0,42.0,3.0,491.0,1.0,6500000.0,S1,DPK,15333333.0
4614,3.0,13000000.0,61333333.0,17.0,57.0,2.0,362.0,2.0,7500000.0,S1,DPK,30666667.0
4615,2.0,26000000.0,143166667.0,25.0,70.0,5.0,444.0,1.0,5500000.0,S1,DPK,35791667.0
4616,3.0,10500000.0,53166667.0,18.0,17.0,1.0,234.0,1.0,13000000.0,D3,DPK,13291667.0
4617,6.0,12700000.0,57000000.0,14.0,95.0,6.0,391.0,1.0,9500000.0,SMA,Kurang lancar,14250000.0
4618,4.0,13000000.0,63666667.0,19.0,40.0,3.0,480.0,1.0,8000000.0,S1,DPK,15916667.0
4619,1.0,200000.0,15333333.0,2.0,81.0,7.0,60.0,1.0,9000000.0,SMP,DPK,3833333.0
4620,4.0,13000000.0,59166667.0,15.0,44.0,3.0,329.0,1.0,3000000.0,S1,DPK,14791667.0
4621,3.0,15500000.0,62500000.0,2.0,113.0,9.0,247.0,1.0,7000000.0,D2,Kurang lancar,15625000.0
4622,3.0,15500000.0,68666667.0,9.0,94.0,7.0,125.0,1.0,5000000.0,D1,Kurang lancar,17166667.0
4623,4.0,10500000.0,55500000.0,13.0,37.0,2.0,388.0,1.0,6500000.0,D3,DPK,13875000.0
4624,7.0,200000.0,23166667.0,2.0,118.0,8.0,66.0,3.0,14000000.0,SD,Kurang lancar,17375000.0
4625,2.0,26000000.0,136666667.0,27.0,38.0,3.0,214.0,1.0,7500000.0,S3,DPK,34166667.0
4626,3.0,19000000.0,70000000.0,14.0,168.0,11.0,163.0,4.0,12500000.0,S2,Diragukan,70000000.0
4627,5.0,15500000.0,58166667.0,4.0,54.0,4.0,164.0,1.0,4000000.0,D1,DPK,14541667.0
4628,0.0,26500000.0,134333333.0,1.0,102.0,7.0,281.0,1.0,5000000.0,D3,Kurang lancar,33583333.0
4629,5.0,15500000.0,68666667.0,5.0,176.0,11.0,243.0,2.0,18500000.0,D1,Diragukan,34333333.0
4630,2.0,15000000.0,66166667.0,9.0,87.0,7.0,146.0,1.0,7000000.0,S3,DPK,16541667.0
4631,1.0,4700000.0,14499999.999999993,2.0,73.0,6.0,26.0,1.0,6000000.0,SMA,DPK,3625000.0
4632,4.0,18000000.0,57500000.0,12.0,94.0,6.0,242.0,1.0,4000000.0,S1,Kurang lancar,14375000.0
4633,3.0,22500000.0,61500000.0,2.0,74.0,6.0,185.0,2.0,16000000.0,D2,DPK,30750000.0
4634,2.0,13000000.0,59333333.0,2.0,27.0,2.0,353.0,1.0,13000000.0,S3,DPK,14833333.0
4635,1.0,4040000.0,18833333.0,1.0,115.0,8.0,59.0,1.0,4500000.0,SMP,Kurang lancar,4708333.0
4636,4.0,27000000.0,140666667.0,21.0,140.0,9.0,473.0,3.0,6500000.0,S2,Diragukan,105500000.0
4637,0.0,7500000.0,57833333.0,1.0,58.0,3.0,440.0,1.0,9500000.0,D1,DPK,14458333.0
4638,1.0,4700000.0,23666667.0,1.0,110.0,6.0,0.0,4.0,10000000.0,SMA,Kurang lancar,23666667.0
4639,4.0,22500000.0,65500000.0,13.0,91.0,5.0,236.0,3.0,6000000.0,D2,Kurang lancar,49125000.0
4640,0.0,25500000.0,144166667.0,31.0,45.0,2.0,506.0,2.0,19500000.0,D1,DPK,72083333.0
4641,3.0,27500000.0,137000000.0,32.0,17.0,2.0,508.0,0.0,9500000.0,D2,DPK,0.0
4642,3.0,15500000.0,67000000.0,18.0,0.0,0.0,435.0,0.0,7000000.0,D2,Lancar,0.0
4643,4.0,24000000.0,58166667.0,21.0,52.0,2.0,311.0,1.0,9500000.0,S1,DPK,14541667.0
4644,4.0,13000000.0,58166667.0,15.0,16.0,1.0,324.0,1.0,9500000.0,S2,DPK,14541667.0
4645,3.0,10500000.0,49833333.0,1.0,0.0,0.0,221.0,0.0,5500000.0,D3,Lancar,0.0
4646,4.0,27500000.0,141500000.0,15.0,109.0,6.0,323.0,2.0,6000000.0,D3,Kurang lancar,70750000.0
4647,3.0,17500000.0,61166667.0,20.0,45.0,3.0,677.0,1.0,4500000.0,D1,DPK,15291667.0
4648,5.0,17500000.0,56166667.0,14.0,105.0,6.0,245.0,2.0,8500000.0,D3,Kurang lancar,28083333.0
4649,4.0,13000000.0,56666667.0,2.0,19.0,1.0,414.0,1.0,29000000.0,S2,DPK,14166667.0
4650,3.0,21000000.0,66833333.0,13.0,67.0,6.0,275.0,1.0,4500000.0,S2,DPK,16708333.0
4651,4.0,17500000.0,62666667.0,6.0,87.0,6.0,109.0,2.0,3000000.0,D3,DPK,31333333.0
4652,3.0,15500000.0,47333333.0,23.0,54.0,4.0,629.0,1.0,7500000.0,D3,DPK,11833333.0
4653,4.0,17500000.0,47666667.0,22.0,13.0,2.0,562.0,0.0,4500000.0,D2,DPK,0.0
4654,3.0,16500000.0,54000000.0,21.0,0.0,0.0,468.0,0.0,12500000.0,D1,Lancar,0.0
4655,3.0,13000000.0,61500000.0,3.0,102.0,6.0,457.0,1.0,3000000.0,S2,Kurang lancar,15375000.0
4656,4.0,17500000.0,51333333.0,23.0,60.0,4.0,597.0,2.0,34000000.0,D2,DPK,25666667.0
4657,1.0,12700000.0,53000000.0,3.0,61.0,3.0,226.0,1.0,6500000.0,SMA,DPK,13250000.0
4658,4.0,22500000.0,64333333.0,4.0,89.0,7.0,211.0,2.0,5500000.0,D2,DPK,32166667.0
4659,5.0,10500000.0,62166667.0,10.0,0.0,0.0,201.0,0.0,6000000.0,D1,Lancar,0.0
4660,3.0,17500000.0,52500000.0,23.0,78.0,6.0,636.0,1.0,22000000.0,D3,DPK,13125000.0
4661,1.0,13700000.0,59833333.0,19.0,31.0,2.0,462.0,1.0,6500000.0,SMA,DPK,14958333.0
4662,3.0,13000000.0,56333333.0,7.0,44.0,3.0,457.0,1.0,7000000.0,S2,DPK,14083333.0
4663,6.0,4700000.0,16833333.0,1.0,197.0,11.0,45.0,3.0,21000000.0,SMA,Macet,12625000.0
4664,6.0,2600000.0,21333333.0,1.0,69.0,8.0,15.0,1.0,5500000.0,SMP,DPK,5333333.0
4665,4.0,19000000.0,71500000.0,5.0,102.0,8.0,216.0,3.0,11000000.0,S2,Kurang lancar,53625000.0
4666,4.0,27000000.0,139500000.0,8.0,114.0,7.0,335.0,2.0,16500000.0,S1,Kurang lancar,69750000.0
4667,3.0,20500000.0,55500000.0,22.0,18.0,1.0,681.0,1.0,12000000.0,D3,DPK,13875000.0
4668,3.0,13000000.0,62833333.0,10.0,19.999999999999993,2.0,378.0,0.0,5500000.0,S2,DPK,0.0
4669,2.0,200000.0,18833333.0,1.0,135.0,8.0,41.0,1.0,4500000.0,SD,Diragukan,4708333.0
4670,1.0,12700000.0,61500000.0,1.0,57.0,5.0,367.0,1.0,9000000.0,SMA,DPK,15375000.0
4671,3.0,13000000.0,50666667.0,3.0,76.0,5.0,441.0,1.0,9500000.0,S1,DPK,12666667.0
4672,0.0,10500000.0,57666667.0,12.0,75.0,3.0,401.0,1.0,7000000.0,D1,DPK,14416667.0
4673,1.0,11700000.0,60000000.0,19.0,16.0,2.0,323.0,1.0,5000000.0,SMA,DPK,15000000.0
4674,3.0,22500000.0,54166667.0,20.0,9.0,1.0,557.0,0.0,8000000.0,D1,DPK,0.0
4675,1.0,7700000.0,61333333.0,4.0,141.0,9.0,274.0,2.0,3500000.0,SMA,Diragukan,30666667.0
4676,3.0,13000000.0,61500000.0,18.0,44.0,3.0,364.0,1.0,10500000.0,S1,DPK,15375000.0
4677,5.0,22500000.0,50666667.0,23.0,55.0,4.0,320.0,1.0,14000000.0,D2,DPK,12666667.0
4678,1.0,13700000.0,55500000.0,19.0,44.0,2.0,366.0,1.0,7500000.0,SMA,DPK,13875000.0
4679,2.0,4700000.0,21666667.0,2.0,122.0,8.0,47.0,1.0,12000000.0,SMA,Diragukan,5416667.0
4680,3.0,18500000.0,77166667.0,18.0,0.0,0.0,651.0,0.0,7000000.0,D3,Lancar,0.0
4681,3.0,17500000.0,70500000.0,7.0,83.0,8.0,244.0,2.0,8500000.0,D3,DPK,35250000.0
4682,4.0,27000000.0,136833333.0,13.0,137.0,9.0,482.0,1.0,7500000.0,S2,Diragukan,34208333.0
4683,5.0,22500000.0,53166667.0,23.0,0.0,0.0,460.0,0.0,7000000.0,D2,Lancar,0.0
4684,4.0,10500000.0,60500000.0,16.0,50.0,3.0,240.0,1.0,5500000.0,D1,DPK,15125000.0
4685,5.0,10500000.0,61666667.0,13.0,9.0,1.0,273.0,0.0,13000000.0,D1,DPK,0.0
4686,3.0,18000000.0,40833333.0,22.0,56.0,4.0,560.0,1.0,7500000.0,S2,DPK,10208333.0
4687,5.0,6700000.0,55833333.0,6.0,50.0,4.0,341.0,1.0,7500000.0,SMA,DPK,13958333.0
4688,3.0,18000000.0,68000000.0,20.0,64.0,3.0,552.0,2.0,6500000.0,S3,DPK,34000000.0
4689,2.0,21000000.0,80833333.0,23.0,42.0,3.0,531.0,1.0,26000000.0,S2,DPK,20208333.0
4690,3.0,18000000.0,59000000.0,20.0,16.0,2.0,491.0,0.0,14500000.0,S1,DPK,0.0
4691,1.0,5700000.0,51833333.0,1.0,61.0,6.0,271.0,2.0,11000000.0,SMA,DPK,25916667.0
4692,2.0,13000000.0,58500000.0,8.0,71.0,6.0,393.0,1.0,7000000.0,S2,DPK,14625000.0
4693,3.0,18000000.0,65000000.0,10.0,147.0,10.0,152.0,2.0,8000000.0,S1,Diragukan,32500000.0
4694,1.0,13700000.0,61666667.0,13.0,97.0,5.0,451.0,3.0,9000000.0,SMA,Kurang lancar,46250000.0
4695,6.0,200000.0,19166667.0,1.0,92.0,8.0,0.0,1.0,8000000.0,SMP,Kurang lancar,4791667.0
4696,4.0,15500000.0,55000000.0,3.0,118.0,8.0,227.0,2.0,5000000.0,D1,Kurang lancar,27500000.0
4697,3.0,22500000.0,64166667.0,8.0,127.0,8.0,218.0,2.0,9500000.0,D1,Diragukan,32083333.0
4698,3.0,18500000.0,54500000.0,4.0,52.0,5.0,287.0,1.0,8000000.0,D3,DPK,13625000.0
4699,3.0,21500000.0,78333333.0,18.0,37.0,2.0,415.0,1.0,16500000.0,D1,DPK,19583333.0
4700,3.0,17500000.0,58333333.0,21.0,39.0,2.0,659.0,1.0,6500000.0,D1,DPK,14583333.0
4701,3.0,18000000.0,63666667.0,13.0,171.0,7.0,109.0,2.0,8500000.0,S1,Diragukan,31833333.0
4702,2.0,13700000.0,60500000.0,15.0,26.0,3.0,420.0,0.0,11000000.0,SMA,DPK,0.0
4703,4.0,15500000.0,67833333.0,10.0,79.0,7.0,100.0,2.0,8000000.0,D3,DPK,33916667.0
4704,1.0,2600000.0,27833333.0,2.0,172.0,9.0,96.0,2.0,36000000.0,SD,Diragukan,13916667.0
4705,2.0,13000000.0,54500000.0,3.0,61.0,3.0,323.0,2.0,12000000.0,S2,DPK,27250000.0
4706,2.0,12700000.0,62500000.0,7.0,69.0,3.0,204.0,1.0,6000000.0,SMA,DPK,15625000.0
4707,0.0,8500000.0,58833333.0,12.0,27.0,2.0,290.0,1.0,9000000.0,D1,DPK,14708333.0
4708,4.0,17500000.0,82166667.0,8.0,147.0,8.0,122.0,1.0,14500000.0,D1,Diragukan,20541667.0
4709,4.0,18500000.0,62333333.0,2.0,167.0,11.0,191.0,1.0,4000000.0,D3,Diragukan,15583333.0
4710,4.0,13000000.0,60333333.0,4.0,60.0,6.0,394.0,1.0,9000000.0,S1,DPK,15083333.0
4711,4.0,19000000.0,55666667.0,2.0,65.0,5.0,259.0,1.0,11000000.0,S3,DPK,13916667.0
4712,2.0,13000000.0,64833333.0,9.0,117.0,8.0,414.0,2.0,7000000.0,S2,Kurang lancar,32416667.0
4713,4.0,17500000.0,69333333.0,13.0,61.0,6.0,279.0,1.0,8000000.0,D1,DPK,17333333.0
4714,3.0,25500000.0,137333333.0,25.0,53.0,3.0,431.0,2.0,17000000.0,D3,DPK,68666667.0
4715,5.0,25500000.0,142000000.0,13.0,154.0,8.0,174.0,2.0,7000000.0,D2,Diragukan,71000000.0
4716,3.0,22500000.0,64833333.0,22.0,64.0,3.0,512.0,1.0,6000000.0,D3,DPK,16208333.0
4717,2.0,7700000.0,54166667.0,14.0,27.0,1.0,215.0,1.0,5000000.0,SMA,DPK,13541667.0
4718,3.0,15500000.0,45833333.0,12.0,129.0,8.0,126.0,1.0,8500000.0,D3,Diragukan,11458333.0
4719,3.0,13000000.0,56666667.0,10.0,119.0,9.0,464.0,2.0,7000000.0,S3,Kurang lancar,28333333.0
4720,3.0,19000000.0,67000000.0,25.0,34.0,2.0,463.0,1.0,16000000.0,S1,DPK,16750000.0
4721,3.0,10500000.0,59000000.0,4.0,140.0,8.0,372.0,1.0,8500000.0,D2,Diragukan,14750000.0
4722,5.0,15500000.0,63666667.0,9.0,66.0,5.0,186.0,2.0,9500000.0,D1,DPK,31833333.0
4723,3.0,21000000.0,67166667.0,18.0,63.0,4.0,551.0,1.0,3500000.0,S1,DPK,16791667.0
4724,3.0,27000000.0,139166667.0,33.0,75.0,5.0,668.0,1.0,17000000.0,S2,DPK,34791667.0
4725,5.0,25500000.0,135500000.0,20.0,153.0,6.0,178.0,3.0,15000000.0,D3,Diragukan,101625000.0
4726,3.0,29000000.0,146833333.0,27.0,67.0,3.0,510.0,1.0,9500000.0,S2,DPK,36708333.0
4727,3.0,18000000.0,59000000.0,15.0,43.0,2.0,689.0,2.0,4500000.0,S1,DPK,29500000.0
4728,4.0,13000000.0,60666667.0,1.0,32.0,4.0,395.0,1.0,3500000.0,S1,DPK,15166667.0
4729,2.0,21000000.0,68500000.0,16.0,42.0,3.0,561.0,2.0,20000000.0,S1,DPK,34250000.0
4730,4.0,13000000.0,63000000.0,3.0,66.0,3.0,377.0,1.0,8000000.0,S2,DPK,15750000.0
4731,2.0,13000000.0,58833333.0,11.0,31.0,2.0,446.0,1.0,4000000.0,S1,DPK,14708333.0
4732,4.0,18000000.0,52000000.0,4.0,74.0,4.0,284.0,3.0,9500000.0,S1,DPK,39000000.0
4733,4.0,10500000.0,59333333.0,11.0,51.0,2.0,341.0,2.0,5000000.0,D1,DPK,29666667.0
4734,4.0,24000000.0,75666667.0,4.0,103.0,7.0,238.0,2.0,6500000.0,S1,Kurang lancar,37833333.0
4735,3.0,22000000.0,81333333.0,10.0,172.0,10.0,286.0,3.0,4000000.0,S1,Diragukan,61000000.0
4736,4.0,18000000.0,52166667.0,7.0,135.0,10.0,190.0,2.0,4000000.0,S1,Diragukan,26083333.0
4737,4.0,13000000.0,58500000.0,10.0,37.0,6.0,410.0,1.0,8500000.0,S1,DPK,14625000.0
4738,3.0,24000000.0,65666667.0,19.0,7.000000000000007,1.0,523.0,0.0,7500000.0,S1,DPK,0.0
4739,1.0,200000.0,12500000.0,1.0,109.0,6.0,39.0,2.0,17000000.0,SMP,Kurang lancar,6250000.0
4740,2.0,26000000.0,140833333.0,29.0,28.0,1.0,461.0,1.0,9000000.0,S1,DPK,35208333.0
4741,4.0,22500000.0,45000000.0,6.0,91.0,6.0,284.0,1.0,8500000.0,D3,Kurang lancar,11250000.0
4742,3.0,17500000.0,55000000.0,14.0,131.0,8.0,212.0,2.0,12500000.0,D3,Diragukan,27500000.0
4743,3.0,18000000.0,73500000.0,10.0,73.0,8.0,120.0,1.0,4500000.0,S3,DPK,18375000.0
4744,4.0,13000000.0,60500000.0,19.0,14.0,2.0,499.0,0.0,4000000.0,S1,DPK,0.0
4745,3.0,25500000.0,136000000.0,31.0,60.0,3.0,391.0,1.0,6000000.0,D2,DPK,34000000.0
4746,3.0,10500000.0,56500000.0,8.0,129.0,5.0,323.0,2.0,17500000.0,D2,Diragukan,28250000.0
4747,1.0,200000.0,20333333.0,1.0,145.0,8.0,7.0,4.0,6000000.0,SMP,Diragukan,20333333.0
4748,3.0,15500000.0,67833333.0,10.0,124.0,9.0,116.0,2.0,11500000.0,D3,Diragukan,33916667.0
4749,4.0,13000000.0,50500000.0,7.0,38.0,3.0,332.0,1.0,12000000.0,S2,DPK,12625000.0
4750,4.0,13000000.0,62000000.0,19.0,35.0,2.0,476.0,1.0,10000000.0,S1,DPK,15500000.0
4751,3.0,15500000.0,55833333.0,13.0,84.0,7.0,158.0,1.0,5000000.0,D3,DPK,13958333.0
4752,4.0,17500000.0,65166667.0,8.0,141.0,10.0,127.0,1.0,6500000.0,D1,Diragukan,16291667.0
4753,6.0,9700000.0,57333333.0,12.0,10.0,1.0,264.0,0.0,17000000.0,SMA,DPK,0.0
4754,4.0,10500000.0,55166667.0,6.0,10.999999999999993,2.0,212.0,0.0,18500000.0,D2,DPK,0.0
4755,1.0,18500000.0,61333333.0,12.0,82.0,7.0,105.0,1.0,7500000.0,D1,DPK,15333333.0
4756,4.0,18000000.0,73333333.0,9.0,126.0,8.0,105.0,1.0,15500000.0,S1,Diragukan,18333333.0
4757,2.0,18000000.0,58166667.0,24.0,36.0,4.0,633.0,1.0,9000000.0,S1,DPK,14541667.0
4758,3.0,13000000.0,64500000.0,18.0,60.0,4.0,397.0,1.0,4500000.0,S1,DPK,16125000.0
4759,5.0,25500000.0,142500000.0,12.0,148.0,8.0,238.0,2.0,9500000.0,D2,Diragukan,71250000.0
4760,4.0,15500000.0,66333333.0,14.0,107.0,6.0,230.0,1.0,8000000.0,D1,Kurang lancar,16583333.0
4761,3.0,15500000.0,65833333.0,25.0,30.0,1.0,696.0,1.0,11500000.0,D3,DPK,16458333.0
4762,2.0,18000000.0,50166667.0,13.0,106.0,9.0,279.0,2.0,3000000.0,S1,Kurang lancar,25083333.0
4763,4.0,21000000.0,59500000.0,9.0,88.0,7.0,201.0,1.0,6500000.0,S2,DPK,14875000.0
4764,3.0,18000000.0,62000000.0,2.0,144.0,9.0,250.0,4.0,4500000.0,S2,Diragukan,62000000.0
