,net_income,loan_amount,amount_of_late,late_payment_amount,credit_score,arrears_amounts,loss_reverse
4175,17500000.0,81500000.0,90.0,8.0,139.0,1.0,20375000.0
4176,6700000.0,62000000.0,34.0,2.0,366.0,1.0,15500000.0
4177,4700000.0,18166667.0,100.0,7.0,26.0,1.0,4541667.0
4178,8500000.0,59500000.0,36.0,4.0,324.0,1.0,14875000.0
4179,22500000.0,51333333.0,18.0,1.0,336.0,1.0,12833333.0
4180,23000000.0,47333333.0,19.0,2.0,623.0,1.0,11833333.0
4181,29000000.0,137166667.0,126.0,8.0,261.0,2.0,68583333.0
4182,10500000.0,51833333.0,107.0,6.0,276.0,2.0,25916667.0
4183,24000000.0,69000000.0,18.0,1.0,449.0,1.0,17250000.0
4184,24000000.0,67166667.0,127.0,7.0,130.0,2.0,33583333.0
4185,24000000.0,58166667.0,16.0,1.0,589.0,1.0,14541667.0
4186,18000000.0,46666667.0,66.0,4.0,667.0,1.0,11666667.0
4187,13000000.0,56500000.0,8.0,2.0,332.0,0.0,0.0
4188,10500000.0,58000000.0,41.0,3.0,339.0,1.0,14500000.0
4189,13000000.0,51166667.0,78.0,5.0,460.0,1.0,12791667.0
4190,10500000.0,68833333.0,15.0,1.0,207.0,1.0,17208333.0
4191,13000000.0,65166667.0,23.0,2.0,460.0,0.0,0.0
4192,13000000.0,60000000.0,0.0,0.0,322.0,0.0,0.0
4193,200000.0,25166667.0,198.0,10.0,41.0,4.0,25166667.0
4194,12700000.0,60666667.0,45.0,3.0,255.0,1.0,15166667.0
4195,10500000.0,62333333.0,0.0,0.0,247.0,0.0,0.0
4196,200000.0,23166667.0,150.0,9.0,94.0,2.0,11583333.0
4197,18500000.0,52166667.0,97.0,6.0,161.0,3.0,39125000.0
4198,6700000.0,60833333.0,117.0,7.0,279.0,2.0,30416667.0
4199,18500000.0,74500000.0,121.0,10.0,219.0,1.0,18625000.0
4200,13000000.0,58500000.0,0.0,0.0,338.0,0.0,0.0
4201,18000000.0,60666667.0,74.0,5.0,209.0,1.0,15166667.0
4202,10500000.0,59833333.0,76.0,5.0,379.0,1.0,14958333.0
4203,17500000.0,70666667.0,152.0,8.0,141.0,2.0,35333333.0
4204,18000000.0,67333333.0,116.0,8.0,138.0,3.0,50500000.0
4205,22500000.0,70666667.0,78.0,5.0,289.0,1.0,17666667.0
4206,17500000.0,55833333.0,48.0,4.0,465.0,1.0,13958333.0
4207,13000000.0,66666667.0,108.0,6.0,383.0,2.0,33333333.0
4208,13000000.0,58333333.0,83.0,5.0,491.0,1.0,14583333.0
4209,13700000.0,62666667.0,39.0,2.0,220.0,1.0,15666667.0
4210,21000000.0,62666667.0,149.0,9.0,112.0,3.0,47000000.0
4211,10500000.0,60333333.0,163.0,9.0,396.0,2.0,30166667.0
4212,8700000.0,54666667.0,121.0,11.0,225.0,1.0,13666667.0
4213,17500000.0,53500000.0,151.0,8.0,177.0,3.0,40125000.0
4214,18000000.0,65000000.0,10.999999999999993,2.0,472.0,0.0,0.0
4215,19000000.0,62833333.0,5.0,1.0,642.0,0.0,0.0
4216,17500000.0,62833333.0,92.0,7.0,220.0,1.0,15708333.0
4217,21000000.0,56333333.0,30.0,2.0,540.0,1.0,14083333.0
4218,4700000.0,17833333.000000007,139.0,8.0,99.0,4.0,17833333.0
4219,19000000.0,65333333.0,60.0,5.0,519.0,0.0,0.0
4220,14000000.0,61000000.0,134.0,7.0,335.0,3.0,45750000.0
4221,15500000.0,63500000.0,30.0,3.0,416.0,1.0,15875000.0
4222,13000000.0,61333333.0,108.0,7.0,347.0,2.0,30666667.0
4223,18000000.0,74166667.0,131.0,7.0,263.0,3.0,55625000.0
4224,13000000.0,60833333.0,58.0,4.0,353.0,1.0,15208333.0
4225,4700000.0,22166667.0,168.0,10.0,9.0,3.0,16625000.0
4226,18000000.0,74333333.0,150.0,7.0,156.0,3.0,55750000.0
4227,26000000.0,144166667.0,183.0,11.0,293.0,4.0,144166667.0
4228,15500000.0,49833333.0,32.0,4.0,670.0,1.0,12458333.0
4229,5700000.0,53000000.0,16.0,2.0,327.0,0.0,0.0
4230,7700000.0,63000000.0,15.0,2.0,399.0,0.0,0.0
4231,200000.0,21166667.0,146.0,8.0,72.0,2.0,10583333.0
4232,17500000.0,64333333.0,44.0,3.0,620.0,1.0,16083333.0
4233,18500000.0,59500000.0,155.0,9.0,209.0,3.0,44625000.0
4234,13000000.0,58333333.0,71.0,4.0,489.0,1.0,14583333.0
4235,22000000.0,66000000.0,140.0,7.0,105.0,3.0,49500000.0
4236,11700000.0,62166667.0,60.0,4.0,301.0,1.0,15541667.0
4237,15500000.0,69333333.0,37.0,3.0,595.0,1.0,17333333.0
4238,18500000.0,49833333.0,149.0,8.0,183.0,2.0,24916667.0
4239,17000000.0,66666667.0,66.0,3.0,541.0,2.0,33333333.0
4240,19000000.0,81166667.0,155.0,8.0,195.0,3.0,60875000.0
4241,13000000.0,61500000.0,22.0,2.0,497.0,0.0,0.0
4242,17500000.0,58333333.0,94.0,7.0,259.0,2.0,29166667.0
4243,14700000.0,59166667.0,154.0,9.0,336.0,4.0,59166667.0
4244,12500000.0,55000000.0,36.0,2.0,343.0,1.0,13750000.0
4245,21000000.0,58833333.0,122.0,6.0,235.0,2.0,29416667.0
4246,21000000.0,48000000.0,64.0,3.0,453.0,1.0,12000000.0
4247,10500000.0,56166667.0,60.0,3.0,480.0,1.0,14041667.0
4248,27500000.0,136833333.0,148.0,10.0,185.0,2.0,68416667.0
4249,21000000.0,63166667.0,84.0,7.0,265.0,1.0,15791667.0
4250,13000000.0,65833333.0,0.0,0.0,345.0,0.0,0.0
4251,18000000.0,47166667.0,184.0,9.0,198.0,3.0,35375000.0
4252,13000000.0,58666667.0,24.0,1.0,480.0,1.0,14666667.0
4253,5500000.0,60500000.0,93.0,5.0,304.0,1.0,15125000.0
4254,2600000.0,12833333.0,106.0,8.0,11.0,2.0,6416667.0
4255,10500000.0,53500000.0,60.0,3.0,236.0,1.0,13375000.0
4256,13000000.0,63666667.0,136.0,9.0,499.0,2.0,31833333.0
4257,15500000.0,68166667.0,33.0,3.0,436.0,0.0,0.0
4258,10500000.0,57166667.0,79.0,3.0,286.0,1.0,14291667.0
4259,13000000.0,63333333.0,54.0,3.0,485.0,1.0,15833333.0
4260,10500000.0,61833333.0,151.0,7.0,216.0,4.0,61833333.0
4261,11700000.0,62333333.0,48.0,4.0,382.0,1.0,15583333.0
4262,10700000.0,58500000.0,1.0,1.0,234.0,0.0,0.0
4263,13000000.0,61500000.0,32.0,2.0,377.0,1.0,15375000.0
4264,4040000.0,19166667.0,117.0,9.0,7.0,2.0,9583333.0
4265,27000000.0,138000000.0,98.0,6.0,409.0,2.0,69000000.0
4266,13000000.0,53666667.0,58.0,3.0,467.0,1.0,13416667.0
4267,10500000.0,54833333.0,0.0,0.0,307.0,0.0,0.0
4268,13000000.0,57333333.0,28.0,3.0,442.0,0.0,0.0
4269,11700000.0,65000000.0,17.0,2.0,348.0,0.0,0.0
4270,200000.0,17666667.0,82.0,6.0,6.0,1.0,4416667.0
4271,18000000.0,62500000.0,98.0,9.0,122.0,2.0,31250000.0
4272,15500000.0,68666667.0,91.0,9.0,263.0,1.0,17166667.0
4273,13700000.0,54166667.0,118.0,7.0,319.0,2.0,27083333.0
4274,21000000.0,58500000.0,39.0,4.0,516.0,1.0,14625000.0
4275,18000000.0,64666667.0,62.0,6.0,202.0,1.0,16166667.0
4276,19000000.0,67333333.0,85.0,7.0,137.0,2.0,33666667.0
4277,10500000.0,57166667.0,109.0,9.0,241.0,1.0,14291667.0
4278,15500000.0,59666667.0,120.0,9.0,251.0,1.0,14916667.0
4279,15500000.0,58666667.0,147.0,9.0,218.0,3.0,44000000.0
4280,15500000.0,62666667.0,119.0,8.0,207.0,2.0,31333333.0
4281,18500000.0,58166667.0,90.0,7.0,191.0,1.0,14541667.0
4282,13000000.0,51833333.0,23.0,2.0,300.0,0.0,0.0
4283,17500000.0,53666667.0,77.0,5.0,165.0,2.0,26833333.0
4284,25500000.0,146000000.0,27.0,1.0,585.0,1.0,36500000.0
4285,18000000.0,61833333.0,99.0,5.0,277.0,1.0,15458333.0
4286,12700000.0,59666667.0,16.0,1.0,418.0,1.0,14916667.0
4287,21000000.0,57000000.0,77.0,4.0,661.0,2.0,28500000.0
4288,13000000.0,61500000.0,14.0,1.0,422.0,0.0,0.0
4289,13000000.0,60500000.0,18.0,1.0,315.0,1.0,15125000.0
4290,31000000.0,135833333.0,0.0,0.0,546.0,0.0,0.0
4291,10500000.0,57333333.0,149.0,7.0,319.0,3.0,43000000.0
4292,10500000.0,49333333.0,142.0,8.0,373.0,2.0,24666667.0
4293,14000000.0,62166667.0,23.0,2.0,326.0,1.0,15541667.0
4294,24000000.0,58500000.0,39.0,3.0,550.0,1.0,14625000.0
4295,24000000.0,51166667.0,28.0,2.0,300.0,1.0,12791667.0
4296,10500000.0,53666667.0,51.0,2.0,310.0,1.0,13416667.0
4297,13000000.0,56666667.0,86.0,4.0,336.0,1.0,14166667.0
4298,26000000.0,138000000.0,78.0,4.0,479.0,1.0,34500000.0
4299,10500000.0,61333333.0,21.0,2.0,360.0,0.0,0.0
4300,15500000.0,56333333.0,29.0,1.0,533.0,1.0,14083333.0
4301,10500000.0,56500000.0,105.0,8.0,246.0,1.0,14125000.0
4302,10700000.0,62666667.0,0.0,0.0,385.0,0.0,0.0
4303,15000000.0,73000000.0,31.0,2.0,578.0,1.0,18250000.0
4304,10500000.0,58833333.0,28.0,1.0,200.0,1.0,14708333.0
4305,19000000.0,59166667.0,15.0,2.0,693.0,0.0,0.0
4306,14700000.0,57500000.0,23.0,1.0,361.0,1.0,14375000.0
4307,22500000.0,63666667.0,132.0,6.0,248.0,2.0,31833333.0
4308,22500000.0,55833333.0,114.0,8.0,122.0,2.0,27916667.0
4309,13000000.0,55833333.0,45.0,2.0,353.0,1.0,13958333.0
4310,18500000.0,71000000.0,168.0,10.0,225.0,2.0,35500000.0
4311,18000000.0,53833333.0,65.0,4.0,159.0,2.0,26916667.0
4312,12700000.0,58000000.0,66.0,3.0,321.0,2.0,29000000.0
4313,18500000.0,62500000.0,49.0,4.0,181.0,1.0,15625000.0
4314,5500000.0,60333333.0,47.0,2.0,303.0,1.0,15083333.0
4315,24000000.0,55166667.0,124.0,7.0,135.0,1.0,13791667.0
4316,19500000.0,57166667.0,67.0,4.0,532.0,1.0,14291667.0
4317,18000000.0,54500000.0,180.0,9.0,163.0,3.0,40875000.0
4318,21000000.0,63000000.0,178.0,9.0,177.0,2.0,31500000.0
4319,13700000.0,60333333.0,148.0,9.0,418.0,2.0,30166667.0
4320,12700000.0,59166667.0,69.0,6.0,376.0,1.0,14791667.0
4321,22500000.0,61000000.0,128.0,9.0,154.0,1.0,15250000.0
4322,24000000.0,60166667.0,28.0,1.0,334.0,1.0,15041667.0
4323,19000000.0,64333333.0,102.0,9.0,214.0,1.0,16083333.0
4324,6700000.0,58333333.0,42.0,4.0,263.0,1.0,14583333.0
4325,19000000.0,71166667.0,63.0,4.0,656.0,1.0,17791667.0
4326,13000000.0,54333333.0,68.0,3.0,364.0,2.0,27166667.0
4327,18000000.0,73000000.0,85.0,7.0,145.0,1.0,18250000.0
4328,18000000.0,66666667.0,71.0,4.0,449.0,1.0,16666667.0
4329,4700000.0,22333333.0,121.0,7.0,99.0,2.0,11166667.0
4330,22500000.0,57666667.0,4.0,1.0,685.0,0.0,0.0
4331,13000000.0,65833333.0,36.0,3.0,325.0,1.0,16458333.0
4332,18000000.0,59333333.0,151.0,8.0,188.0,3.0,44500000.0
4333,8700000.0,54833333.0,16.0,1.0,392.0,1.0,13708333.0
4334,18500000.0,69833333.0,89.0,7.0,291.0,2.0,34916667.0
4335,23000000.0,73833333.0,124.0,6.0,179.0,2.0,36916667.0
4336,18000000.0,72333333.0,87.0,8.0,226.0,1.0,18083333.0
4337,26000000.0,138000000.0,21.0,3.0,472.0,0.0,0.0
4338,5500000.0,56000000.0,114.0,7.0,397.0,3.0,42000000.0
4339,12700000.0,61666667.0,73.0,7.0,408.0,1.0,15416667.0
4340,21000000.0,46333333.0,218.0,9.0,269.0,3.0,34750000.0
4341,5700000.0,58666667.0,15.0,1.0,370.0,1.0,14666667.0
4342,27000000.0,134666667.0,103.0,8.0,370.0,2.0,67333333.0
4343,15500000.0,75000000.0,43.0,5.0,465.0,1.0,18750000.0
4344,24500000.0,51333333.0,40.0,2.0,481.0,1.0,12833333.0
4345,13000000.0,60166667.0,30.0,3.0,326.0,1.0,15041667.0
4346,18000000.0,65833333.0,123.0,9.0,160.0,2.0,32916667.0
4347,13000000.0,61000000.0,52.0,4.0,387.0,2.0,30500000.0
4348,17500000.0,52333333.0,94.0,7.0,276.0,1.0,13083333.0
4349,21000000.0,52833333.0,51.0,3.0,323.0,1.0,13208333.0
4350,15500000.0,69500000.0,62.0,6.0,245.0,1.0,17375000.0
4351,22500000.0,77333333.0,83.0,6.0,285.0,1.0,19333333.0
4352,15500000.0,64000000.0,37.0,2.0,602.0,2.0,32000000.0
4353,27000000.0,140500000.0,169.0,8.0,244.0,2.0,70250000.0
4354,27000000.0,132000000.0,76.0,5.0,348.0,2.0,66000000.0
4355,18000000.0,69333333.0,38.0,2.0,535.0,1.0,17333333.0
4356,10700000.0,54333333.0,32.0,2.0,326.0,1.0,13583333.0
4357,19000000.0,59500000.0,59.0,6.0,197.0,2.0,29750000.0
4358,10500000.0,53500000.0,17.0,1.0,255.0,1.0,13375000.0
4359,23000000.0,62166667.0,140.0,9.0,244.0,2.0,31083333.0
4360,13000000.0,60166667.0,68.0,6.0,469.0,1.0,15041667.0
4361,19000000.0,72833333.0,125.0,7.0,123.0,2.0,36416667.0
4362,21000000.0,67833333.0,117.0,8.0,217.0,1.0,16958333.0
4363,18000000.0,69166667.0,123.0,6.0,294.0,2.0,34583333.0
4364,10500000.0,60666667.0,98.0,6.0,384.0,2.0,30333333.0
4365,13000000.0,58833333.0,33.0,2.0,331.0,1.0,14708333.0
4366,15000000.0,53500000.0,109.0,8.0,100.0,1.0,13375000.0
4367,26000000.0,139000000.0,39.0,4.0,481.0,1.0,34750000.0
4368,20000000.0,54166667.0,79.0,5.0,114.0,2.0,27083333.0
4369,10500000.0,63166667.0,85.0,5.0,310.0,1.0,15791667.0
4370,22500000.0,57000000.0,38.0,2.0,629.0,1.0,14250000.0
4371,10500000.0,59166667.0,21.0,1.0,389.0,1.0,14791667.0
4372,19000000.0,74500000.0,148.0,10.0,209.0,3.0,55875000.0
4373,10500000.0,58166667.0,93.0,5.0,312.0,1.0,14541667.0
4374,10700000.0,64000000.0,97.0,4.0,254.0,3.0,48000000.0
4375,10500000.0,53166667.0,17.0,2.0,312.0,0.0,0.0
4376,15500000.0,75333333.0,62.0,5.0,125.0,1.0,18833333.0
4377,10500000.0,63000000.0,84.0,5.0,377.0,1.0,15750000.0
4378,10500000.0,56833333.0,2.0,1.0,311.0,0.0,0.0
4379,2600000.0,13833333.0,100.0,8.0,55.0,1.0,3458333.0
4380,10500000.0,59500000.0,27.0,1.0,250.0,1.0,14875000.0
4381,16500000.0,52166667.0,113.0,8.0,224.0,1.0,13041667.0
4382,13000000.0,62500000.0,0.0,0.0,489.0,0.0,0.0
4383,10500000.0,53666667.0,46.0,2.0,329.0,1.0,13416667.0
4384,10500000.0,59833333.0,51.0,3.0,232.0,1.0,14958333.0
4385,24000000.0,63500000.0,90.0,6.0,292.0,1.0,15875000.0
4386,13000000.0,58333333.0,25.0,2.0,366.0,0.0,0.0
4387,4700000.0,16833333.0,104.0,7.0,98.0,2.0,8416667.0
4388,17500000.0,73500000.0,115.0,7.0,298.0,4.0,73500000.0
4389,12700000.0,52333333.0,28.0,3.0,255.0,1.0,13083333.0
4390,10500000.0,60833333.0,79.0,4.0,314.0,1.0,15208333.0
4391,10500000.0,63500000.0,19.0,2.0,380.0,0.0,0.0
4392,25500000.0,142666667.0,25.0,2.0,483.0,1.0,35666667.0
4393,4700000.0,23500000.0,142.0,9.0,96.0,2.0,11750000.0
4394,19000000.0,49833333.0,75.0,3.0,305.0,1.0,12458333.0
4395,12700000.0,64500000.0,93.0,8.0,210.0,1.0,16125000.0
4396,15500000.0,70333333.0,78.0,6.0,165.0,3.0,52750000.0
4397,13000000.0,55166667.0,52.0,2.0,302.0,1.0,13791667.0
4398,13700000.0,62833333.0,23.0,1.0,315.0,1.0,15708333.0
4399,10500000.0,55833333.0,16.0,1.0,258.0,1.0,13958333.0
4400,21000000.0,81333333.0,40.0,3.0,420.0,1.0,20333333.0
4401,17500000.0,53833333.0,4.0,2.0,421.0,0.0,0.0
4402,5000000.0,56333333.0,28.0,3.0,457.0,1.0,14083333.0
4403,10500000.0,59666667.0,106.0,7.0,204.0,2.0,29833333.0
4404,17500000.0,54333333.0,74.0,6.0,271.0,1.0,13583333.0
4405,13000000.0,59333333.0,52.0,5.0,346.0,1.0,14833333.0
4406,21000000.0,63500000.0,88.0,5.0,405.0,1.0,15875000.0
4407,14700000.0,57000000.0,58.0,6.0,393.0,1.0,14250000.0
4408,13000000.0,61333333.0,29.0,1.0,387.0,1.0,15333333.0
4409,15500000.0,67166667.0,47.0,2.0,236.0,1.0,16791667.0
4410,8700000.0,56333333.0,37.0,3.0,223.0,1.0,14083333.0
4411,17500000.0,73166667.0,62.0,5.0,114.0,1.0,18291667.0
4412,18000000.0,66666667.0,27.0,2.0,618.0,1.0,16666667.0
4413,17500000.0,61000000.0,116.0,8.0,135.0,2.0,30500000.0
4414,21500000.0,61333333.0,108.0,7.0,228.0,1.0,15333333.0
4415,11500000.0,60666667.0,43.0,3.0,228.0,1.0,15166667.0
4416,24000000.0,68666667.0,95.0,7.0,228.0,2.0,34333333.0
4417,24000000.0,76333333.0,69.0,4.0,283.0,2.0,38166667.0
4418,26000000.0,143666667.0,27.0,1.0,509.0,1.0,35916667.0
4419,2600000.0,13666667.0,119.0,11.0,12.0,3.0,10250000.0
4420,25500000.0,130500000.0,126.0,8.0,369.0,2.0,65250000.0
4421,17000000.0,58000000.0,84.0,7.0,261.0,2.0,29000000.0
4422,10500000.0,55000000.0,4.0,1.0,203.0,0.0,0.0
4423,15500000.0,58333333.0,88.0,5.0,280.0,3.0,43750000.0
4424,10500000.0,63333333.0,31.0,3.0,215.0,1.0,15833333.0
4425,10500000.0,58833333.0,64.0,5.0,341.0,2.0,29416667.0
4426,21000000.0,49833333.0,44.0,5.0,434.0,1.0,12458333.0
4427,10500000.0,61333333.0,139.0,7.0,416.0,3.0,46000000.0
4428,200000.0,20666667.0,131.0,8.0,15.0,1.0,5166667.0
4429,24000000.0,59500000.0,2.0,1.0,479.0,0.0,0.0
4430,17500000.0,68833333.0,75.0,6.0,124.0,1.0,17208333.0
4431,17500000.0,52333333.0,19.999999999999993,1.0,619.0,1.0,13083333.0
4432,5500000.0,61333333.0,132.0,8.0,497.0,4.0,61333333.0
4433,10700000.0,63666667.0,63.0,3.0,410.0,2.0,31833333.0
4434,21000000.0,68166667.0,95.0,6.0,222.0,1.0,17041667.0
4435,13000000.0,63333333.0,90.0,7.0,487.0,1.0,15833333.0
4436,21500000.0,65666667.0,37.0,5.0,669.0,1.0,16416667.0
4437,13000000.0,63333333.0,152.0,11.0,431.0,3.0,47500000.0
4438,26000000.0,135666667.0,141.0,8.0,253.0,3.0,101750000.0
4439,18000000.0,78666667.0,0.0,0.0,494.0,0.0,0.0
4440,4700000.0,18166667.0,58.0,6.0,56.0,1.0,4541667.0
4441,10500000.0,60000000.0,31.0,2.0,362.0,1.0,15000000.0
4442,13700000.0,58833333.0,0.0,0.0,373.0,0.0,0.0
4443,10500000.0,62500000.0,82.0,5.0,302.0,1.0,15625000.0
4444,2600000.0,24500000.0,115.0,8.0,74.0,1.0,6125000.0
4445,13000000.0,52833333.0,129.0,8.0,425.0,2.0,26416667.0
4446,15500000.0,69166667.0,87.0,5.0,198.0,2.0,34583333.0
4447,27000000.0,139500000.0,47.0,4.0,413.0,1.0,34875000.0
4448,18000000.0,45500000.0,28.0,2.0,481.0,1.0,11375000.0
4449,9700000.0,63166667.0,90.0,4.0,340.0,3.0,47375000.0
4450,18000000.0,56500000.0,36.0,2.0,596.0,1.0,14125000.0
4451,13000000.0,56500000.0,24.0,1.0,489.0,1.0,14125000.0
4452,13000000.0,57000000.0,88.0,4.0,352.0,1.0,14250000.0
4453,14700000.0,52833333.0,17.0,3.0,218.0,0.0,0.0
4454,20500000.0,52833333.0,66.0,6.0,277.0,1.0,13208333.0
4455,10500000.0,59166667.0,14.0,1.0,366.0,0.0,0.0
4456,24000000.0,61500000.0,24.0,2.0,477.0,1.0,15375000.0
4457,21000000.0,63000000.0,45.0,3.0,445.0,2.0,31500000.0
4458,17500000.0,79500000.0,82.0,6.0,185.0,1.0,19875000.0
4459,18000000.0,67500000.0,110.0,8.0,116.0,3.0,50625000.0
4460,200000.0,22666667.0,92.0,7.0,76.99999999999997,2.0,11333333.0
4461,29000000.0,134000000.0,44.0,2.0,684.0,1.0,33500000.0
4462,13700000.0,55000000.0,75.0,5.0,372.0,1.0,13750000.0
4463,19000000.0,62666667.0,93.0,6.0,194.0,3.0,47000000.0
4464,18000000.0,51000000.0,86.0,4.0,673.0,2.0,25500000.0
4465,17500000.0,61833333.0,152.0,8.0,292.0,5.0,77291667.0
4466,10500000.0,53333333.0,36.0,2.0,230.0,1.0,13333333.0
4467,10500000.0,59666667.0,25.0,2.0,204.0,1.0,14916667.0
4468,13000000.0,61500000.0,33.0,2.0,438.0,1.0,15375000.0
4469,24000000.0,53166667.0,25.0,1.0,399.0,1.0,13291667.0
4470,18000000.0,59666667.0,49.0,4.0,123.0,1.0,14916667.0
4471,13000000.0,57000000.0,38.0,3.0,416.0,2.0,28500000.0
4472,13000000.0,57000000.0,70.0,5.0,425.0,2.0,28500000.0
4473,21000000.0,71666667.0,130.0,7.0,247.0,3.0,53750000.0
4474,10500000.0,59166667.0,40.0,2.0,266.0,1.0,14791667.0
4475,13000000.0,61000000.0,130.0,7.0,495.0,2.0,30500000.0
4476,21000000.0,54500000.0,62.0,3.0,515.0,2.0,27250000.0
4477,15500000.0,53833333.0,0.0,0.0,406.0,0.0,0.0
4478,15500000.0,70166667.0,39.0,2.0,509.0,1.0,17541667.0
4479,18000000.0,74666667.0,17.0,1.0,675.0,1.0,18666667.0
4480,21000000.0,83166667.0,108.0,6.0,143.0,1.0,20791667.0
4481,29000000.0,137333333.0,10.0,1.0,491.0,0.0,0.0
4482,10500000.0,64000000.0,7.000000000000007,2.0,275.0,0.0,0.0
4483,15500000.0,69000000.0,54.0,4.0,283.0,2.0,34500000.0
4484,200000.0,20000000.0,154.0,11.0,21.0,1.0,5000000.0
4485,15500000.0,65166667.0,146.0,10.0,224.0,3.0,48875000.0
4486,8700000.0,53166667.0,19.999999999999993,1.0,211.0,1.0,13291667.0
4487,13000000.0,60166667.0,24.0,3.0,459.0,0.0,0.0
4488,5000000.0,58666667.0,15.0,1.0,369.0,1.0,14666667.0
4489,2600000.0,17500000.0,142.0,8.0,3.0,3.0,13125000.0
4490,9700000.0,58000000.0,163.0,8.0,243.0,2.0,29000000.0
4491,17500000.0,73333333.0,116.0,7.0,104.0,2.0,36666667.0
4492,10500000.0,61000000.0,27.0,2.0,206.0,1.0,15250000.0
4493,13000000.0,64500000.0,53.0,3.0,385.0,1.0,16125000.0
4494,18000000.0,58666667.0,152.0,9.0,272.0,2.0,29333333.0
4495,13000000.0,61333333.0,93.0,7.0,310.0,2.0,30666667.0
4496,14700000.0,59833333.0,17.0,3.0,380.0,0.0,0.0
4497,19000000.0,63833333.0,31.0,2.0,530.0,1.0,15958333.0
4498,15500000.0,53500000.0,100.0,6.0,233.0,2.0,26750000.0
4499,19500000.0,72500000.0,123.0,7.0,128.0,1.0,18125000.0
4500,18000000.0,73500000.0,34.0,2.0,470.0,1.0,18375000.0
4501,22500000.0,63000000.0,15.0,2.0,488.0,0.0,0.0
4502,19000000.0,70000000.0,13.0,1.0,450.0,0.0,0.0
4503,15500000.0,69000000.0,35.0,3.0,133.0,1.0,17250000.0
4504,17500000.0,74500000.0,174.0,9.0,146.0,3.0,55875000.0
4505,10500000.0,58833333.0,98.0,6.0,345.0,2.0,29416667.0
4506,29000000.0,140000000.0,43.0,3.0,278.0,2.0,70000000.0
4507,21000000.0,56000000.0,52.0,3.0,470.0,1.0,14000000.0
4508,13000000.0,58833333.0,34.0,3.0,335.0,1.0,14708333.0
4509,19000000.0,54000000.0,95.0,8.0,228.0,1.0,13500000.0
4510,25500000.0,141000000.0,133.0,9.0,397.0,2.0,70500000.0
4511,10500000.0,59833333.0,47.0,3.0,382.0,1.0,14958333.0
4512,24000000.0,79666667.0,98.0,6.0,132.0,1.0,19916667.0
4513,18000000.0,49000000.0,60.0,4.0,298.0,1.0,12250000.0
4514,19000000.0,51333333.0,50.0,2.0,400.0,1.0,12833333.0
4515,11700000.0,56500000.0,92.0,4.0,345.0,2.0,28250000.0
4516,25500000.0,139833333.0,170.0,8.0,226.0,2.0,69916667.0
4517,25500000.0,139666667.0,113.0,9.0,350.0,2.0,69833333.0
4518,10500000.0,60666667.0,0.0,0.0,321.0,0.0,0.0
4519,13000000.0,56333333.0,27.0,3.0,335.0,1.0,14083333.0
4520,8700000.0,54333333.0,51.0,2.0,399.0,1.0,13583333.0
4521,10700000.0,58166667.0,85.0,5.0,215.0,2.0,29083333.0
4522,17500000.0,65666667.0,80.0,6.0,280.0,1.0,16416667.0
4523,15500000.0,69666667.0,78.0,6.0,281.0,1.0,17416667.0
4524,8700000.0,57833333.0,51.0,3.0,474.0,1.0,14458333.0
4525,17500000.0,52500000.0,58.0,6.0,132.0,1.0,13125000.0
4526,25500000.0,135000000.0,53.0,4.0,501.0,1.0,33750000.0
4527,14700000.0,58166667.0,55.0,3.0,214.0,1.0,14541667.0
4528,18000000.0,59166667.0,112.0,6.0,118.0,2.0,29583333.0
4529,10500000.0,58333333.0,33.0,2.0,365.0,1.0,14583333.0
4530,19000000.0,47666667.0,17.0,1.0,392.0,1.0,11916667.0
4531,200000.0,18666667.0,135.0,9.0,82.0,2.0,9333333.0
4532,13000000.0,60500000.0,10.0,1.0,308.0,0.0,0.0
4533,10500000.0,61166667.0,56.0,4.0,216.0,1.0,15291667.0
4534,18000000.0,68500000.0,69.0,5.0,298.0,1.0,17125000.0
4535,27000000.0,139000000.0,58.0,6.0,354.0,1.0,34750000.0
4536,15500000.0,72666667.0,10.999999999999993,1.0,529.0,0.0,0.0
4537,13000000.0,60666667.0,26.0,4.0,473.0,1.0,15166667.0
4538,22500000.0,66166667.0,56.0,3.0,238.0,1.0,16541667.0
4539,10700000.0,53333333.0,28.0,1.0,343.0,1.0,13333333.0
4540,15500000.0,57833333.0,106.0,7.0,134.0,2.0,28916667.0
4541,19500000.0,72500000.0,72.0,4.0,227.0,1.0,18125000.0
4542,19000000.0,95666667.0,1.0,1.0,464.0,0.0,0.0
4543,17500000.0,84666667.0,0.0,0.0,516.0,0.0,0.0
4544,15500000.0,66833333.0,113.0,8.0,257.0,1.0,16708333.0
4545,15500000.0,64000000.0,121.0,6.0,244.0,2.0,32000000.0
4546,22500000.0,71333333.0,108.0,7.0,185.0,1.0,17833333.0
4547,13000000.0,53833333.0,39.0,2.0,326.0,1.0,13458333.0
4548,27000000.0,145166667.0,64.0,6.0,162.0,2.0,72583333.0
4549,13000000.0,55666667.0,55.0,5.0,355.0,1.0,13916667.0
4550,22500000.0,56333333.0,0.0,0.0,553.0,0.0,0.0
4551,22500000.0,48833333.0,47.0,3.0,453.0,1.0,12208333.0
4552,5500000.0,57833333.0,9.0,1.0,398.0,0.0,0.0
4553,19000000.0,76000000.0,47.0,2.0,407.0,1.0,19000000.0
