,net_income,loan_amount,amount_of_late,late_payment_amount,credit_score,arrears_amounts,loss_reverse,credit_risk
4127,17500000.0,61166666.66666666,169.0,10.0,113.0,4.0,61166666.66666666,Tertagih dengan resiko tinggi
4128,10500000.0,59833333.333333336,16.0,1.0,336.0,1.0,14958333.333333334,Tidak tertagih dengan resiko tinggi
4129,27000000.0,138333333.33333334,39.0,3.0,204.0,1.0,34583333.333333336,Tidak tertagih dengan resiko rendah
4130,25500000.0,144333333.33333334,19.0,2.0,351.0,0.0,0.0,Tidak tertagih dengan resiko rendah
4131,10500000.0,61833333.333333336,121.0,8.0,353.0,2.0,30916666.666666668,Tertagih dengan resiko tinggi
4132,4700000.0,16833333.33333333,159.0,10.0,9.0,4.0,16833333.333333332,Tertagih dengan resiko rendah
4133,21000000.0,75500000.0,181.0,9.0,245.0,3.0,56625000.0,Tertagih dengan resiko tinggi
4134,13000000.0,59500000.0,63.0,3.0,444.0,1.0,14875000.0,Tidak tertagih dengan resiko tinggi
4135,200000.0,18166666.666666664,92.0,5.0,15.0,1.0,4541666.666666668,Tertagih dengan resiko rendah
4136,18000000.0,69000000.0,121.0,7.0,157.0,2.0,34500000.0,Tertagih dengan resiko tinggi
4137,13000000.0,59166666.66666666,19.999999999999993,1.0,430.0,1.0,14791666.666666666,Tidak tertagih dengan resiko tinggi
4138,19000000.0,58166666.66666666,7.000000000000007,2.0,560.0,0.0,0.0,Tidak tertagih dengan resiko tinggi
4139,29000000.0,142333333.33333334,125.0,8.0,244.0,2.0,71166666.66666667,Tidak tertagih dengan resiko rendah
4140,200000.0,28333333.333333325,162.0,9.0,95.0,2.0,14166666.666666666,Tertagih dengan resiko rendah
4141,13500000.0,59166666.66666666,30.0,1.0,489.0,1.0,14791666.666666666,Tidak tertagih dengan resiko tinggi
4142,15500000.0,67333333.33333333,47.0,3.0,223.0,1.0,16833333.333333332,Tidak tertagih dengan resiko tinggi
4143,8700000.0,63000000.0,44.0,3.0,352.0,1.0,15750000.0,Tidak tertagih dengan resiko tinggi
4144,200000.0,21000000.0,99.0,7.0,51.0,2.0,10500000.0,Tertagih dengan resiko rendah
4145,20000000.0,50833333.333333336,80.0,5.0,273.0,2.0,25416666.666666668,Tertagih dengan resiko tinggi
4146,19000000.0,44000000.0,24.0,2.0,582.0,0.0,0.0,Tidak tertagih dengan resiko tinggi
4147,7700000.0,61666666.66666666,71.0,4.0,337.0,2.0,30833333.33333333,Tertagih dengan resiko tinggi
4148,10500000.0,62166666.66666666,39.0,4.0,311.0,1.0,15541666.666666666,Tidak tertagih dengan resiko tinggi
4149,14500000.0,55000000.0,41.0,3.0,254.0,1.0,13750000.0,Tidak tertagih dengan resiko tinggi
4150,10500000.0,57666666.66666666,56.0,3.0,252.0,1.0,14416666.666666666,Tidak tertagih dengan resiko tinggi
4151,22500000.0,68166666.66666667,80.0,7.0,203.0,1.0,17041666.666666668,Tidak tertagih dengan resiko tinggi
4152,17500000.0,52166666.66666666,69.0,4.0,306.0,1.0,13041666.666666666,Tidak tertagih dengan resiko tinggi
4153,13000000.0,62166666.66666666,46.0,3.0,449.0,1.0,15541666.666666666,Tidak tertagih dengan resiko tinggi
4154,2600000.0,16666666.666666664,182.0,9.0,64.0,4.0,16666666.666666666,Tertagih dengan resiko rendah
4155,10500000.0,56166666.66666666,50.0,3.0,350.0,1.0,14041666.666666666,Tidak tertagih dengan resiko tinggi
4156,15500000.0,67166666.66666667,112.0,6.0,286.0,2.0,33583333.333333336,Tertagih dengan resiko tinggi
4157,15500000.0,62166666.66666666,10.0,1.0,640.0,0.0,0.0,Tidak tertagih dengan resiko tinggi
4158,29000000.0,139166666.66666666,32.0,2.0,309.0,1.0,34791666.666666664,Tidak tertagih dengan resiko rendah
4159,13000000.0,61500000.0,65.0,3.0,402.0,1.0,15375000.0,Tidak tertagih dengan resiko tinggi
4160,22000000.0,66833333.333333336,36.0,2.0,502.0,1.0,16708333.333333334,Tidak tertagih dengan resiko tinggi
4161,18500000.0,64166666.66666666,151.0,9.0,125.0,4.0,64166666.66666666,Tertagih dengan resiko tinggi
4162,18000000.0,67000000.0,156.0,10.0,294.0,1.0,16750000.0,Tertagih dengan resiko tinggi
4163,23000000.0,49833333.333333336,32.0,2.0,409.0,1.0,12458333.333333334,Tidak tertagih dengan resiko tinggi
4164,19000000.0,60833333.333333336,53.0,5.0,158.0,1.0,15208333.333333334,Tidak tertagih dengan resiko tinggi
4165,22500000.0,58333333.333333336,72.0,5.0,560.0,2.0,29166666.666666668,Tertagih dengan resiko tinggi
4166,9700000.0,57833333.333333336,125.0,9.0,423.0,2.0,28916666.666666668,Tertagih dengan resiko tinggi
4167,15500000.0,49833333.333333336,119.0,6.0,103.0,2.0,24916666.666666668,Tertagih dengan resiko tinggi
4168,10500000.0,56833333.333333336,34.0,3.0,396.0,1.0,14208333.333333334,Tidak tertagih dengan resiko tinggi
4169,10500000.0,54500000.0,0.0,0.0,298.0,0.0,0.0,Tidak tertagih dengan resiko tinggi
4170,13000000.0,54666666.66666666,78.0,4.0,459.0,2.0,27333333.33333333,Tertagih dengan resiko tinggi
4171,15500000.0,53500000.0,184.0,10.0,167.0,3.0,40125000.0,Tertagih dengan resiko tinggi
4172,17500000.0,53500000.0,141.0,8.0,286.0,2.0,26750000.0,Tertagih dengan resiko tinggi
4173,11700000.0,60833333.333333336,0.0,0.0,315.0,0.0,0.0,Tidak tertagih dengan resiko tinggi
4174,13000000.0,61000000.0,19.0,2.0,461.0,1.0,15250000.0,Tidak tertagih dengan resiko tinggi
4175,17500000.0,81500000.0,90.0,8.0,139.0,1.0,20375000.0,Tertagih dengan resiko tinggi
4176,6700000.0,62000000.0,34.0,2.0,366.0,1.0,15500000.0,Tidak tertagih dengan resiko tinggi
4177,4700000.0,18166666.666666664,100.0,7.0,26.0,1.0,4541666.666666668,Tertagih dengan resiko rendah
4178,8500000.0,59500000.0,36.0,4.0,324.0,1.0,14875000.0,Tidak tertagih dengan resiko tinggi
4179,22500000.0,51333333.333333336,18.0,1.0,336.0,1.0,12833333.333333334,Tidak tertagih dengan resiko tinggi
4180,23000000.0,47333333.333333336,19.0,2.0,623.0,1.0,11833333.333333334,Tidak tertagih dengan resiko tinggi
4181,29000000.0,137166666.66666666,126.0,8.0,261.0,2.0,68583333.33333333,Tidak tertagih dengan resiko rendah
4182,10500000.0,51833333.333333336,107.0,6.0,276.0,2.0,25916666.666666668,Tertagih dengan resiko tinggi
4183,24000000.0,69000000.0,18.0,1.0,449.0,1.0,17250000.0,Tidak tertagih dengan resiko tinggi
4184,24000000.0,67166666.66666667,127.0,7.0,130.0,2.0,33583333.333333336,Tertagih dengan resiko tinggi
4185,24000000.0,58166666.66666666,16.0,1.0,589.0,1.0,14541666.666666666,Tidak tertagih dengan resiko tinggi
4186,18000000.0,46666666.66666666,66.0,4.0,667.0,1.0,11666666.666666666,Tidak tertagih dengan resiko tinggi
4187,13000000.0,56500000.0,8.0,2.0,332.0,0.0,0.0,Tidak tertagih dengan resiko tinggi
4188,10500000.0,58000000.0,41.0,3.0,339.0,1.0,14500000.0,Tidak tertagih dengan resiko tinggi
4189,13000000.0,51166666.66666666,78.0,5.0,460.0,1.0,12791666.666666666,Tidak tertagih dengan resiko tinggi
4190,10500000.0,68833333.33333333,15.0,1.0,207.0,1.0,17208333.333333332,Tidak tertagih dengan resiko tinggi
4191,13000000.0,65166666.66666666,23.0,2.0,460.0,0.0,0.0,Tidak tertagih dengan resiko tinggi
4192,13000000.0,60000000.0,0.0,0.0,322.0,0.0,0.0,Tidak tertagih dengan resiko tinggi
4193,200000.0,25166666.66666667,198.0,10.0,41.0,4.0,25166666.666666668,Tertagih dengan resiko rendah
4194,12700000.0,60666666.66666666,45.0,3.0,255.0,1.0,15166666.666666666,Tidak tertagih dengan resiko tinggi
4195,10500000.0,62333333.333333336,0.0,0.0,247.0,0.0,0.0,Tidak tertagih dengan resiko tinggi
4196,200000.0,23166666.66666667,150.0,9.0,94.0,2.0,11583333.333333334,Tertagih dengan resiko rendah
4197,18500000.0,52166666.66666666,97.0,6.0,161.0,3.0,39125000.0,Tertagih dengan resiko tinggi
4198,6700000.0,60833333.333333336,117.0,7.0,279.0,2.0,30416666.666666668,Tertagih dengan resiko tinggi
4199,18500000.0,74500000.0,121.0,10.0,219.0,1.0,18625000.0,Tertagih dengan resiko tinggi
4200,13000000.0,58500000.0,0.0,0.0,338.0,0.0,0.0,Tidak tertagih dengan resiko tinggi
4201,18000000.0,60666666.66666666,74.0,5.0,209.0,1.0,15166666.666666666,Tidak tertagih dengan resiko tinggi
4202,10500000.0,59833333.333333336,76.0,5.0,379.0,1.0,14958333.333333334,Tidak tertagih dengan resiko tinggi
4203,17500000.0,70666666.66666667,152.0,8.0,141.0,2.0,35333333.333333336,Tertagih dengan resiko tinggi
4204,18000000.0,67333333.33333333,116.0,8.0,138.0,3.0,50500000.0,Tertagih dengan resiko tinggi
4205,22500000.0,70666666.66666667,78.0,5.0,289.0,1.0,17666666.666666668,Tidak tertagih dengan resiko tinggi
4206,17500000.0,55833333.333333336,48.0,4.0,465.0,1.0,13958333.333333334,Tidak tertagih dengan resiko tinggi
4207,13000000.0,66666666.66666666,108.0,6.0,383.0,2.0,33333333.33333333,Tertagih dengan resiko tinggi
4208,13000000.0,58333333.333333336,83.0,5.0,491.0,1.0,14583333.333333334,Tidak tertagih dengan resiko tinggi
4209,13700000.0,62666666.66666666,39.0,2.0,220.0,1.0,15666666.666666666,Tidak tertagih dengan resiko tinggi
4210,21000000.0,62666666.66666666,149.0,9.0,112.0,3.0,47000000.0,Tertagih dengan resiko tinggi
4211,10500000.0,60333333.333333336,163.0,9.0,396.0,2.0,30166666.666666668,Tertagih dengan resiko tinggi
4212,8700000.0,54666666.66666666,121.0,11.0,225.0,1.0,13666666.666666666,Tidak tertagih dengan resiko tinggi
4213,17500000.0,53500000.0,151.0,8.0,177.0,3.0,40125000.0,Tertagih dengan resiko tinggi
4214,18000000.0,65000000.0,10.999999999999993,2.0,472.0,0.0,0.0,Tidak tertagih dengan resiko tinggi
4215,19000000.0,62833333.333333336,5.0,1.0,642.0,0.0,0.0,Tidak tertagih dengan resiko tinggi
4216,17500000.0,62833333.333333336,92.0,7.0,220.0,1.0,15708333.333333334,Tidak tertagih dengan resiko tinggi
4217,21000000.0,56333333.333333336,30.0,2.0,540.0,1.0,14083333.333333334,Tidak tertagih dengan resiko tinggi
4218,4700000.0,17833333.33333333,139.0,8.0,99.0,4.0,17833333.333333332,Tertagih dengan resiko rendah
4219,19000000.0,65333333.333333336,60.0,5.0,519.0,0.0,0.0,Tidak tertagih dengan resiko tinggi
4220,14000000.0,61000000.0,134.0,7.0,335.0,3.0,45750000.0,Tertagih dengan resiko tinggi
4221,15500000.0,63500000.0,30.0,3.0,416.0,1.0,15875000.0,Tidak tertagih dengan resiko tinggi
4222,13000000.0,61333333.333333336,108.0,7.0,347.0,2.0,30666666.666666668,Tertagih dengan resiko tinggi
4223,18000000.0,74166666.66666667,131.0,7.0,263.0,3.0,55625000.0,Tertagih dengan resiko tinggi
4224,13000000.0,60833333.333333336,58.0,4.0,353.0,1.0,15208333.333333334,Tidak tertagih dengan resiko tinggi
4225,4700000.0,22166666.66666667,168.0,10.0,9.0,3.0,16625000.0,Tertagih dengan resiko rendah
4226,18000000.0,74333333.33333331,150.0,7.0,156.0,3.0,55750000.0,Tertagih dengan resiko tinggi
4227,26000000.0,144166666.66666663,183.0,11.0,293.0,4.0,144166666.66666666,Tidak tertagih dengan resiko rendah
4228,15500000.0,49833333.333333336,32.0,4.0,670.0,1.0,12458333.333333334,Tidak tertagih dengan resiko tinggi
4229,5700000.0,53000000.0,16.0,2.0,327.0,0.0,0.0,Tidak tertagih dengan resiko tinggi
4230,7700000.0,63000000.0,15.0,2.0,399.0,0.0,0.0,Tidak tertagih dengan resiko tinggi
4231,200000.0,21166666.66666667,146.0,8.0,72.0,2.0,10583333.333333334,Tertagih dengan resiko rendah
4232,17500000.0,64333333.333333336,44.0,3.0,620.0,1.0,16083333.333333334,Tidak tertagih dengan resiko tinggi
4233,18500000.0,59500000.0,155.0,9.0,209.0,3.0,44625000.0,Tertagih dengan resiko tinggi
4234,13000000.0,58333333.333333336,71.0,4.0,489.0,1.0,14583333.333333334,Tidak tertagih dengan resiko tinggi
4235,22000000.0,66000000.0,140.0,7.0,105.0,3.0,49500000.0,Tertagih dengan resiko tinggi
4236,11700000.0,62166666.66666666,60.0,4.0,301.0,1.0,15541666.666666666,Tidak tertagih dengan resiko tinggi
4237,15500000.0,69333333.33333333,37.0,3.0,595.0,1.0,17333333.333333332,Tidak tertagih dengan resiko tinggi
4238,18500000.0,49833333.333333336,149.0,8.0,183.0,2.0,24916666.666666668,Tertagih dengan resiko tinggi
4239,17000000.0,66666666.66666666,66.0,3.0,541.0,2.0,33333333.33333333,Tertagih dengan resiko tinggi
4240,19000000.0,81166666.66666667,155.0,8.0,195.0,3.0,60875000.0,Tertagih dengan resiko tinggi
4241,13000000.0,61500000.0,22.0,2.0,497.0,0.0,0.0,Tidak tertagih dengan resiko tinggi
4242,17500000.0,58333333.333333336,94.0,7.0,259.0,2.0,29166666.666666668,Tertagih dengan resiko tinggi
4243,14700000.0,59166666.66666666,154.0,9.0,336.0,4.0,59166666.66666666,Tertagih dengan resiko tinggi
4244,12500000.0,55000000.0,36.0,2.0,343.0,1.0,13750000.0,Tidak tertagih dengan resiko tinggi
4245,21000000.0,58833333.333333336,122.0,6.0,235.0,2.0,29416666.666666668,Tertagih dengan resiko tinggi
4246,21000000.0,48000000.0,64.0,3.0,453.0,1.0,12000000.0,Tidak tertagih dengan resiko tinggi
4247,10500000.0,56166666.66666666,60.0,3.0,480.0,1.0,14041666.666666666,Tidak tertagih dengan resiko tinggi
4248,27500000.0,136833333.33333334,148.0,10.0,185.0,2.0,68416666.66666667,Tidak tertagih dengan resiko rendah
4249,21000000.0,63166666.66666666,84.0,7.0,265.0,1.0,15791666.666666666,Tidak tertagih dengan resiko tinggi
4250,13000000.0,65833333.333333336,0.0,0.0,345.0,0.0,0.0,Tidak tertagih dengan resiko tinggi
4251,18000000.0,47166666.66666666,184.0,9.0,198.0,3.0,35375000.0,Tertagih dengan resiko tinggi
4252,13000000.0,58666666.66666666,24.0,1.0,480.0,1.0,14666666.666666666,Tidak tertagih dengan resiko tinggi
4253,5500000.0,60500000.0,93.0,5.0,304.0,1.0,15125000.0,Tidak tertagih dengan resiko tinggi
4254,2600000.0,12833333.333333328,106.0,8.0,11.0,2.0,6416666.666666668,Tertagih dengan resiko rendah
4255,10500000.0,53500000.0,60.0,3.0,236.0,1.0,13375000.0,Tidak tertagih dengan resiko tinggi
4256,13000000.0,63666666.66666666,136.0,9.0,499.0,2.0,31833333.33333333,Tertagih dengan resiko tinggi
4257,15500000.0,68166666.66666667,33.0,3.0,436.0,0.0,0.0,Tidak tertagih dengan resiko tinggi
4258,10500000.0,57166666.66666666,79.0,3.0,286.0,1.0,14291666.666666666,Tidak tertagih dengan resiko tinggi
4259,13000000.0,63333333.333333336,54.0,3.0,485.0,1.0,15833333.333333334,Tidak tertagih dengan resiko tinggi
4260,10500000.0,61833333.333333336,151.0,7.0,216.0,4.0,61833333.333333336,Tertagih dengan resiko tinggi
4261,11700000.0,62333333.333333336,48.0,4.0,382.0,1.0,15583333.333333334,Tidak tertagih dengan resiko tinggi
4262,10700000.0,58500000.0,1.0,1.0,234.0,0.0,0.0,Tidak tertagih dengan resiko tinggi
4263,13000000.0,61500000.0,32.0,2.0,377.0,1.0,15375000.0,Tidak tertagih dengan resiko tinggi
4264,4040000.0,19166666.66666667,117.0,9.0,7.0,2.0,9583333.333333334,Tertagih dengan resiko rendah
4265,27000000.0,138000000.0,98.0,6.0,409.0,2.0,69000000.0,Tidak tertagih dengan resiko rendah
4266,13000000.0,53666666.66666666,58.0,3.0,467.0,1.0,13416666.666666666,Tidak tertagih dengan resiko tinggi
4267,10500000.0,54833333.333333336,0.0,0.0,307.0,0.0,0.0,Tidak tertagih dengan resiko tinggi
4268,13000000.0,57333333.333333336,28.0,3.0,442.0,0.0,0.0,Tidak tertagih dengan resiko tinggi
4269,11700000.0,65000000.0,17.0,2.0,348.0,0.0,0.0,Tidak tertagih dengan resiko tinggi
4270,200000.0,17666666.66666667,82.0,6.0,6.0,1.0,4416666.666666668,Tertagih dengan resiko rendah
4271,18000000.0,62500000.0,98.0,9.0,122.0,2.0,31250000.0,Tertagih dengan resiko tinggi
4272,15500000.0,68666666.66666667,91.0,9.0,263.0,1.0,17166666.666666668,Tidak tertagih dengan resiko tinggi
4273,13700000.0,54166666.66666666,118.0,7.0,319.0,2.0,27083333.33333333,Tertagih dengan resiko tinggi
4274,21000000.0,58500000.0,39.0,4.0,516.0,1.0,14625000.0,Tidak tertagih dengan resiko tinggi
4275,18000000.0,64666666.66666666,62.0,6.0,202.0,1.0,16166666.666666666,Tidak tertagih dengan resiko tinggi
4276,19000000.0,67333333.33333333,85.0,7.0,137.0,2.0,33666666.666666664,Tertagih dengan resiko tinggi
4277,10500000.0,57166666.66666666,109.0,9.0,241.0,1.0,14291666.666666666,Tidak tertagih dengan resiko tinggi
4278,15500000.0,59666666.66666666,120.0,9.0,251.0,1.0,14916666.666666666,Tidak tertagih dengan resiko tinggi
4279,15500000.0,58666666.66666666,147.0,9.0,218.0,3.0,44000000.0,Tertagih dengan resiko tinggi
4280,15500000.0,62666666.66666666,119.0,8.0,207.0,2.0,31333333.33333333,Tertagih dengan resiko tinggi
4281,18500000.0,58166666.66666666,90.0,7.0,191.0,1.0,14541666.666666666,Tidak tertagih dengan resiko tinggi
4282,13000000.0,51833333.333333336,23.0,2.0,300.0,0.0,0.0,Tidak tertagih dengan resiko tinggi
4283,17500000.0,53666666.66666666,77.0,5.0,165.0,2.0,26833333.33333333,Tertagih dengan resiko tinggi
4284,25500000.0,146000000.0,27.0,1.0,585.0,1.0,36500000.0,Tidak tertagih dengan resiko rendah
4285,18000000.0,61833333.333333336,99.0,5.0,277.0,1.0,15458333.333333334,Tidak tertagih dengan resiko tinggi
4286,12700000.0,59666666.66666666,16.0,1.0,418.0,1.0,14916666.666666666,Tidak tertagih dengan resiko tinggi
4287,21000000.0,57000000.0,77.0,4.0,661.0,2.0,28500000.0,Tidak tertagih dengan resiko tinggi
4288,13000000.0,61500000.0,14.0,1.0,422.0,0.0,0.0,Tidak tertagih dengan resiko tinggi
4289,13000000.0,60500000.0,18.0,1.0,315.0,1.0,15125000.0,Tidak tertagih dengan resiko tinggi
4290,31000000.0,135833333.33333334,0.0,0.0,546.0,0.0,0.0,Tidak tertagih dengan resiko rendah
4291,10500000.0,57333333.333333336,149.0,7.0,319.0,3.0,43000000.0,Tertagih dengan resiko tinggi
4292,10500000.0,49333333.333333336,142.0,8.0,373.0,2.0,24666666.666666668,Tertagih dengan resiko tinggi
4293,14000000.0,62166666.66666666,23.0,2.0,326.0,1.0,15541666.666666666,Tidak tertagih dengan resiko tinggi
4294,24000000.0,58500000.0,39.0,3.0,550.0,1.0,14625000.0,Tidak tertagih dengan resiko tinggi
4295,24000000.0,51166666.66666666,28.0,2.0,300.0,1.0,12791666.666666666,Tidak tertagih dengan resiko tinggi
4296,10500000.0,53666666.66666666,51.0,2.0,310.0,1.0,13416666.666666666,Tidak tertagih dengan resiko tinggi
4297,13000000.0,56666666.66666666,86.0,4.0,336.0,1.0,14166666.666666666,Tidak tertagih dengan resiko tinggi
4298,26000000.0,138000000.0,78.0,4.0,479.0,1.0,34500000.0,Tidak tertagih dengan resiko rendah
4299,10500000.0,61333333.333333336,21.0,2.0,360.0,0.0,0.0,Tidak tertagih dengan resiko tinggi
4300,15500000.0,56333333.333333336,29.0,1.0,533.0,1.0,14083333.333333334,Tidak tertagih dengan resiko tinggi
4301,10500000.0,56500000.0,105.0,8.0,246.0,1.0,14125000.0,Tidak tertagih dengan resiko tinggi
4302,10700000.0,62666666.66666666,0.0,0.0,385.0,0.0,0.0,Tidak tertagih dengan resiko tinggi
4303,15000000.0,73000000.0,31.0,2.0,578.0,1.0,18250000.0,Tidak tertagih dengan resiko tinggi
4304,10500000.0,58833333.333333336,28.0,1.0,200.0,1.0,14708333.333333334,Tidak tertagih dengan resiko tinggi
4305,19000000.0,59166666.66666666,15.0,2.0,693.0,0.0,0.0,Tidak tertagih dengan resiko tinggi
4306,14700000.0,57500000.0,23.0,1.0,361.0,1.0,14375000.0,Tidak tertagih dengan resiko tinggi
4307,22500000.0,63666666.66666666,132.0,6.0,248.0,2.0,31833333.33333333,Tertagih dengan resiko tinggi
4308,22500000.0,55833333.333333336,114.0,8.0,122.0,2.0,27916666.666666668,Tertagih dengan resiko tinggi
4309,13000000.0,55833333.333333336,45.0,2.0,353.0,1.0,13958333.333333334,Tidak tertagih dengan resiko tinggi
4310,18500000.0,71000000.0,168.0,10.0,225.0,2.0,35500000.0,Tertagih dengan resiko tinggi
4311,18000000.0,53833333.333333336,65.0,4.0,159.0,2.0,26916666.666666668,Tertagih dengan resiko tinggi
4312,12700000.0,58000000.0,66.0,3.0,321.0,2.0,29000000.0,Tertagih dengan resiko tinggi
4313,18500000.0,62500000.0,49.0,4.0,181.0,1.0,15625000.0,Tidak tertagih dengan resiko tinggi
4314,5500000.0,60333333.333333336,47.0,2.0,303.0,1.0,15083333.333333334,Tidak tertagih dengan resiko tinggi
4315,24000000.0,55166666.66666666,124.0,7.0,135.0,1.0,13791666.666666666,Tidak tertagih dengan resiko tinggi
4316,19500000.0,57166666.66666666,67.0,4.0,532.0,1.0,14291666.666666666,Tidak tertagih dengan resiko tinggi
4317,18000000.0,54500000.0,180.0,9.0,163.0,3.0,40875000.0,Tertagih dengan resiko tinggi
4318,21000000.0,63000000.0,178.0,9.0,177.0,2.0,31500000.0,Tertagih dengan resiko tinggi
4319,13700000.0,60333333.333333336,148.0,9.0,418.0,2.0,30166666.666666668,Tertagih dengan resiko tinggi
4320,12700000.0,59166666.66666666,69.0,6.0,376.0,1.0,14791666.666666666,Tidak tertagih dengan resiko tinggi
4321,22500000.0,61000000.0,128.0,9.0,154.0,1.0,15250000.0,Tertagih dengan resiko tinggi
4322,24000000.0,60166666.66666666,28.0,1.0,334.0,1.0,15041666.666666666,Tidak tertagih dengan resiko tinggi
4323,19000000.0,64333333.333333336,102.0,9.0,214.0,1.0,16083333.333333334,Tidak tertagih dengan resiko tinggi
4324,6700000.0,58333333.333333336,42.0,4.0,263.0,1.0,14583333.333333334,Tidak tertagih dengan resiko tinggi
4325,19000000.0,71166666.66666667,63.0,4.0,656.0,1.0,17791666.666666668,Tidak tertagih dengan resiko tinggi
4326,13000000.0,54333333.333333336,68.0,3.0,364.0,2.0,27166666.666666668,Tidak tertagih dengan resiko tinggi
4327,18000000.0,73000000.0,85.0,7.0,145.0,1.0,18250000.0,Tidak tertagih dengan resiko tinggi
4328,18000000.0,66666666.66666666,71.0,4.0,449.0,1.0,16666666.666666666,Tidak tertagih dengan resiko tinggi
4329,4700000.0,22333333.33333333,121.0,7.0,99.0,2.0,11166666.666666666,Tertagih dengan resiko rendah
4330,22500000.0,57666666.66666666,4.0,1.0,685.0,0.0,0.0,Tidak tertagih dengan resiko tinggi
4331,13000000.0,65833333.333333336,36.0,3.0,325.0,1.0,16458333.333333334,Tidak tertagih dengan resiko tinggi
4332,18000000.0,59333333.333333336,151.0,8.0,188.0,3.0,44500000.0,Tertagih dengan resiko tinggi
4333,8700000.0,54833333.333333336,16.0,1.0,392.0,1.0,13708333.333333334,Tidak tertagih dengan resiko tinggi
4334,18500000.0,69833333.33333333,89.0,7.0,291.0,2.0,34916666.666666664,Tertagih dengan resiko tinggi
4335,23000000.0,73833333.33333331,124.0,6.0,179.0,2.0,36916666.66666666,Tertagih dengan resiko tinggi
